Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,CLTV,Churn,Tenure_Group,Online Security_flag,Online Backup_flag,Device Protection_flag,Tech Support_flag,Streaming TV_flag,Streaming Movies_flag,Total_Services,Has_Addons,Has_Fiber,Has_Autopay,Is_Senior,Is_Family,Is_New_Customer,Avg_Charge
Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.5,5431,0,61-72,1,1,0,1,1,0,4,1,0,1,0,1,0,75.46126760563381
Female,No,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,2133,0,7-12,0,1,1,1,0,0,3,1,0,1,0,0,0,38.41818181818182
Female,No,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,6134,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,18.3875
Male,Yes,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,3155,0,37-48,0,1,0,1,0,0,2,1,0,1,1,0,0,58.59574468085106
Female,No,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),64.9,3206,0,7-12,0,0,1,1,0,1,3,1,0,1,0,0,0,63.38636363636363
Female,Yes,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.85,3906,0,25-36,0,1,1,1,1,1,5,1,1,0,1,1,0,114.44285714285715
Male,No,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.05,4072,0,61-72,1,1,0,1,1,1,5,1,0,0,0,1,0,77.83032786885245
Male,No,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),98.05,4524,0,25-36,1,0,1,0,1,0,3,1,1,1,0,1,0,99.42258064516129
Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,3198,0,7-12,0,0,0,0,0,0,0,0,1,0,0,0,0,66.43333333333334
Male,Yes,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,2631,0,25-36,1,1,0,0,0,1,3,1,1,0,1,1,0,96.15428571428572
Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,3007,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,19.4
Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.0,2400,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,19.0
Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,5575,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,20.566666666666666
Male,No,No,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,6471,0,49-60,1,1,0,0,1,0,3,1,0,1,0,0,0,64.27788461538461
Male,No,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,2894,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,17.02
Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,5152,0,61-72,1,1,1,0,0,1,4,1,1,0,0,1,0,103.08472222222223
Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,5633,0,61-72,1,1,1,1,1,1,6,1,0,0,0,1,0,93.91619718309859
Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,6437,0,61-72,1,0,1,1,1,1,5,1,1,1,0,1,0,112.09791666666666
Male,No,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,2026,0,37-48,0,0,0,0,0,0,0,0,0,0,0,1,0,25.539130434782606
Male,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,4652,0,61-72,1,1,1,0,1,1,5,1,0,1,0,1,0,86.26984126984127
Male,No,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,5393,0,25-36,1,1,1,0,0,0,3,1,1,1,0,0,0,81.28666666666666
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,2352,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,45.6
Male,No,No,No,16,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,54.85,2136,0,13-24,1,1,1,1,1,0,5,1,0,0,0,0,0,57.259375
Male,No,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,5707,0,0-6,0,0,0,1,0,1,2,1,0,0,0,0,1,59.3
Male,No,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.35,4965,0,49-60,0,1,0,0,0,1,2,1,1,1,0,1,0,90.48137254901961
Male,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,5368,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,21.76076923076923
Male,No,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.55,2893,0,13-24,0,0,0,1,0,0,1,1,1,1,0,0,0,73.15625
Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,3488,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,23.85
Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4395,0,61-72,0,0,0,0,0,0,0,0,1,1,0,1,0,73.625
Male,No,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4210,0,37-48,0,1,1,1,1,1,5,1,1,0,0,0,0,106.59130434782608
Female,No,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.55,5076,0,25-36,1,0,1,1,1,1,5,1,1,1,0,0,0,112.75
Male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.65,5483,0,61-72,1,0,1,1,1,1,5,1,0,1,0,1,0,84.64236111111111
Male,No,Yes,No,38,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3067,0,37-48,1,0,1,1,1,1,5,1,0,1,0,1,0,81.18157894736842
Male,No,No,No,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,4138,0,49-60,0,0,0,1,0,0,1,1,0,1,0,0,0,46.21078431372549
Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,6158,0,61-72,1,1,1,1,1,1,6,1,1,1,0,1,0,115.36180555555555
Male,No,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,4101,0,61-72,0,0,0,0,0,0,0,0,0,0,0,1,0,20.562121212121212
Female,Yes,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,5720,0,37-48,1,1,1,0,1,1,5,1,1,1,1,0,0,110.4625
Male,No,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,4145,0,49-60,0,0,1,1,0,1,3,1,0,1,0,0,0,68.36399999999999
Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.85,3762,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,42.093333333333334
Male,No,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.25,2372,0,7-12,0,0,0,0,0,0,0,0,0,1,0,0,0,23.2875
Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,5569,0,61-72,0,0,1,1,1,1,4,1,1,1,1,0,0,105.70833333333333
Female,No,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4882,0,49-60,1,1,0,1,0,0,3,1,1,1,0,0,0,85.69912280701755
Female,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,4025,0,7-12,0,1,0,0,0,0,1,1,1,1,0,0,0,74.70714285714287
Male,Yes,Yes,Yes,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,5248,0,7-12,0,0,0,0,0,1,1,1,0,1,1,1,0,36.260000000000005
Female,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5801,0,61-72,1,1,1,0,0,0,3,1,1,0,0,0,0,92.83548387096775
Male,No,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,5904,0,37-48,0,0,1,0,1,0,2,1,1,0,0,1,0,83.89125
Female,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,4404,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3475
Female,No,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,3273,0,25-36,0,0,0,1,1,1,3,1,1,0,0,1,0,95.82799999999999
Male,No,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,2781,0,13-24,0,1,1,0,0,0,2,1,1,0,0,1,0,85.5695652173913
Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,5722,0,61-72,0,1,1,0,1,1,4,1,1,1,1,1,0,103.325
Female,Yes,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,5388,0,61-72,0,1,1,1,1,1,5,1,1,0,1,0,0,110.32569444444444
Female,No,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,5928,0,37-48,1,0,0,0,0,0,1,1,0,1,0,1,0,53.78152173913043
Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6046,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,91.15138888888889
Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,4745,0,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,17.630000000000003
Female,No,No,No,40,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,3533,0,37-48,1,0,0,1,1,1,4,1,0,1,0,0,0,55.904999999999994
Male,No,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,2021,0,25-36,0,0,1,1,1,1,4,1,1,1,0,0,0,100.31935483870969
Female,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4114,0,61-72,1,1,1,1,0,0,4,1,0,1,0,1,0,72.22573529411765
Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,5668,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,23.826470588235296
Female,Yes,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,5982,0,49-60,0,1,1,0,0,1,3,1,1,1,1,0,0,87.4938775510204
Female,No,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.25,4667,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,26.323333333333334
Male,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,4706,0,49-60,0,0,1,1,1,0,3,1,0,0,0,1,0,68.843
Male,Yes,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,5242,0,13-24,0,0,0,0,0,0,0,0,1,1,1,0,0,72.19166666666666
Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,4517,0,25-36,0,0,0,0,0,0,0,0,0,0,0,1,0,18.72285714285714
Female,No,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.8,5208,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,27.955882352941178
Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,5787,0,7-12,0,0,0,1,1,1,3,1,1,1,0,0,0,86.51
Male,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,5228,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,90.18676470588235
Male,No,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,4192,0,37-48,1,1,1,0,1,1,5,1,0,1,0,1,0,79.94444444444444
Male,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,3078,0,37-48,0,0,0,0,0,0,0,0,0,1,0,1,0,18.855405405405406
Female,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,5369,0,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,42.87
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,2798,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,20.05
Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,5420,0,61-72,1,1,0,0,0,1,3,1,0,0,0,1,0,68.60230769230769
Female,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,5864,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,20.48421052631579
Female,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,3319,0,0-6,0,0,1,0,0,0,1,1,1,0,0,0,1,79.36666666666666
Male,No,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,5214,0,49-60,0,0,1,0,0,0,1,1,0,1,0,0,0,29.655102040816324
Female,No,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,5640,0,61-72,0,1,1,1,1,1,5,1,0,1,0,1,0,57.70428571428572
Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,4836,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,19.612264150943396
Male,No,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,5794,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,25.20943396226415
Male,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,3534,0,13-24,0,0,0,0,0,0,0,0,0,1,0,0,0,22.427272727272726
Male,Yes,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,4295,0,61-72,1,0,1,1,1,1,5,1,1,0,1,0,0,111.47923076923077
Female,No,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,5517,0,37-48,0,0,0,0,0,0,0,0,0,1,0,0,0,25.082291666666666
Male,No,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,3449,0,0-6,0,1,1,0,1,1,4,1,1,0,0,0,1,104.53333333333335
Male,No,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,5602,0,37-48,0,1,0,0,0,0,1,1,1,1,0,1,0,83.90777777777778
Female,No,Yes,No,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,6301,0,61-72,0,0,1,1,1,1,4,1,0,1,0,1,0,75.67295081967214
Male,No,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,5645,0,0-6,1,0,0,1,1,0,3,1,0,1,0,0,1,65.21666666666667
Female,Yes,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,3568,0,37-48,0,0,1,1,1,1,4,1,1,1,1,0,0,104.71
Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,3029,0,0-6,0,0,0,0,0,0,0,0,1,0,0,0,1,71.1
Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,4667,0,0-6,0,0,0,1,0,0,1,1,0,0,0,0,1,49.9
Male,No,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,4886,0,49-60,0,0,0,0,0,0,0,0,0,1,0,0,0,24.83137254901961
Male,No,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,6290,0,49-60,0,1,0,0,0,0,1,1,0,0,0,0,0,31.21923076923077
Male,No,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4191,0,49-60,0,0,0,0,0,1,1,1,1,1,0,0,0,81.36176470588235
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,5384,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,20.45
Male,No,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,4258,0,25-36,1,1,0,1,0,1,4,1,0,1,0,1,0,75.62903225806451
Male,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,3313,0,37-48,0,0,0,0,0,0,0,0,0,1,0,0,0,21.554255319148936
Female,Yes,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,4327,0,13-24,0,0,0,0,0,0,0,0,0,0,1,0,0,18.954545454545453
Female,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,4517,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,20.65
Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6322,0,61-72,0,1,1,1,1,1,5,1,0,1,0,1,0,87.725
Male,Yes,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,3384,0,37-48,0,1,0,0,1,0,2,1,1,1,1,1,0,85.4904255319149
Male,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4397,0,61-72,1,0,1,1,0,0,3,1,0,1,0,1,0,66.82777777777778
Male,No,Yes,No,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4186,0,61-72,0,0,1,0,1,0,2,1,0,1,0,1,0,63.48030303030303
Male,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2332,0,25-36,0,0,0,0,1,0,1,1,1,0,0,0,0,81.38428571428571
Male,No,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,4388,0,25-36,0,0,0,0,0,1,1,1,1,0,0,0,0,86.7655172413793
Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,5629,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,16.8
Male,No,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,3272,0,0-6,0,1,0,0,0,0,1,1,0,0,0,0,1,52.1125
Female,No,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,4372,0,61-72,1,1,0,1,0,0,3,1,0,0,0,0,0,57.535384615384615
Male,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,3104,0,25-36,0,1,0,1,1,1,4,1,1,1,1,0,0,109.77777777777777
Male,No,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,4910,0,25-36,0,0,1,0,0,0,1,1,1,1,0,1,0,78.04827586206896
Male,No,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,4558,0,25-36,0,1,1,0,1,1,4,1,0,1,0,1,0,76.26896551724138
Female,No,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,4741,0,13-24,0,0,1,1,0,0,2,1,1,0,0,1,0,84.185
Female,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.7,5138,0,49-60,0,0,0,0,0,0,0,0,0,1,0,0,0,26.189655172413794
Female,No,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,5494,0,13-24,1,0,0,1,0,0,2,1,1,0,0,1,0,83.14642857142857
Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,5512,0,61-72,0,0,0,0,0,0,0,0,0,0,0,1,0,23.762500000000003
Male,No,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,5593,0,37-48,1,0,0,0,1,0,2,1,1,1,0,0,0,92.29456521739131
Female,No,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,5224,0,61-72,0,1,1,1,1,1,5,1,0,1,0,1,0,58.39295774647887
Male,No,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2383,0,25-36,0,0,0,0,0,1,1,1,1,1,0,0,0,83.259375
Female,No,No,No,26,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.35,2510,0,25-36,0,0,1,0,1,1,3,1,0,1,0,0,0,49.13461538461539
Male,Yes,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.35,5581,0,61-72,0,0,1,0,0,0,1,1,1,1,1,1,0,82.19558823529412
Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,3866,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,17.375
Male,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,4446,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,21.409016393442624
Male,Yes,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.25,2302,0,7-12,0,0,0,0,0,0,0,0,0,0,1,1,0,22.727777777777778
Female,No,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,5676,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,27.54090909090909
Female,No,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,5109,0,0-6,0,0,0,0,1,0,1,1,1,0,0,1,1,71.22
Male,No,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4774,0,61-72,0,1,1,1,0,1,4,1,0,1,0,0,0,73.93307692307691
Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,2303,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,18.55
Male,No,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,5985,0,25-36,0,1,0,0,0,0,1,1,1,0,0,1,0,76.042
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.05,4689,0,61-72,1,0,0,0,0,0,1,1,1,1,0,1,0,79.59305555555555
Female,No,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.15,5750,0,25-36,0,0,1,0,0,1,2,1,1,1,0,1,0,89.75555555555556
Male,No,Yes,Yes,32,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.6,3087,0,25-36,0,0,1,0,1,1,3,1,0,1,0,1,0,51.6703125
